406.415,27.107,70.341,36.623,-1.128,0.02,3.214,0.265,0.757,3.0
365.947,27.487,71.73,35.934,0.0,0.006,0.0,0.135,0.0,3.0
378.12,27.46,71.497,34.711,0.0,0.01,0.0,0.115,0.0,3.0
336.72,27.47,71.6,53.825,0.0,0.0,0.0,0.113,0.0,3.0
330.97,27.477,71.79,42.757,0.0,0.006,0.0,0.182,0.0,3.0
367.55,27.473,71.76,29.102,0.0,0.006,0.0,0.061,0.0,3.0
387.45,27.485,71.755,0.0,0.0,0.007,0.0,0.007,0.0,3.0
354.527,27.5,71.69,40.034,0.0,0.01,0.0,0.026,0.0,3.0
391.85,27.493,71.667,7.621,0.0,0.015,0.0,0.015,0.0,3.0
357.88,27.48,71.8,70.088,0.0,0.0,0.0,0.014,0.0,3.0
295.79,27.517,71.723,14.184,0.0,0.015,0.0,0.035,0.0,3.0
295.703,27.543,71.707,11.842,0.0,0.006,0.0,0.057,0.0,3.0
273.16,27.54,71.57,36.062,0.0,0.0,0.0,0.014,0.0,3.0
290.157,27.543,71.487,40.068,0.0,0.012,0.0,0.067,0.0,3.0
302.95,27.567,71.507,28.892,0.0,0.006,0.0,0.095,0.0,3.0
285.87,27.56,71.345,31.749,0.0,0.014,0.0,0.064,0.0,3.0
323.617,27.563,71.383,8.943,0.0,0.006,0.0,0.012,0.0,3.0
306.693,27.583,71.333,2.817,0.0,0.006,0.0,0.04,0.0,3.0
292.09,27.59,71.305,51.887,0.0,0.0,0.0,0.007,0.0,3.0
287.983,27.597,71.273,35.576,0.0,0.006,0.0,0.015,0.0,3.0
328.78,27.63,71.31,0.0,0.0,0.014,0.0,0.028,0.0,3.0
321.96,27.643,71.203,11.813,0.0,0.015,0.0,0.006,0.0,3.0
305.1,27.67,71.22,5.577,0.0,0.01,0.0,0.07,0.0,3.0
281.86,27.68,71.105,37.42,0.0,0.0,0.0,0.064,0.0,3.0
297.5,27.693,71.32,37.868,0.0,0.012,0.0,0.044,0.0,3.0
294.075,27.71,71.255,49.08,0.0,0.014,0.0,0.007,0.0,3.0
330.57,27.737,71.3,3.1,0.0,0.012,0.0,0.035,0.0,3.0
289.773,27.76,71.29,38.656,0.0,0.01,0.0,0.026,0.0,3.0
339.62,27.78,71.33,0.0,0.0,0.014,0.0,0.0,0.0,3.0
321.357,27.8,71.367,31.633,0.0,0.01,0.0,0.11,0.0,3.0
324.723,27.81,71.223,30.761,0.0,0.01,0.0,0.025,0.0,3.0
348.045,27.81,71.28,4.023,0.0,0.0,0.0,0.042,0.0,3.0
328.48,27.83,71.227,34.007,0.0,0.01,0.0,0.012,0.0,3.0
323.217,27.86,71.163,33.361,0.0,0.01,0.0,0.031,0.0,3.0
315.015,27.87,71.085,42.688,0.0,0.0,0.0,0.021,0.0,3.0
307.967,27.897,71.123,32.245,0.0,0.006,0.0,0.071,0.0,3.0
330.377,27.913,71.1,35.53,0.0,0.012,0.0,0.04,0.0,3.0
356.68,27.95,71.225,0.0,0.0,0.028,0.0,0.106,0.0,2.0
326.973,27.98,71.117,36.608,0.0,0.01,0.0,0.09,0.0,2.0
332.307,28.0,71.07,37.314,0.0,0.01,0.0,0.03,0.0,2.0
323.015,28.025,71.1,47.609,0.0,0.007,0.0,0.057,0.0,2.0
303.145,28.04,71.06,67.522,0.0,0.0,0.0,0.028,0.0,2.0
280.0,28.06,71.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0
296.26,28.08,70.94,0.0,0.0,0.0,0.0,0.0,0.0,2.0
420.94,28.057,70.75,45.536,0.0,0.021,0.0,0.069,0.0,2.0
444.797,28.07,70.8,4.215,0.0,0.01,0.0,0.139,0.0,2.0
462.25,28.07,70.62,0.0,0.0,0.0,0.0,0.0,0.0,2.0
459.823,28.1,70.67,11.572,0.0,0.01,0.0,0.026,0.0,2.0
427.455,28.12,70.74,49.208,0.0,0.0,0.0,0.042,0.0,2.0
372.165,28.135,70.65,196.47,0.0,0.007,0.0,0.014,0.0,2.0
541.17,28.157,70.647,19.086,0.0,0.012,0.0,0.006,0.0,2.0
556.58,28.19,70.56,0.0,0.0,0.0,0.0,0.082,0.0,2.0
538.67,28.215,70.595,39.004,0.0,0.007,0.0,0.021,0.0,2.0
572.837,28.223,70.46,5.704,0.0,0.006,0.0,0.101,0.0,2.0
547.975,28.25,70.6,39.817,0.0,0.014,0.0,0.085,0.0,2.0
572.903,28.28,70.617,11.524,0.0,0.01,0.0,0.032,0.0,2.0
579.49,28.307,70.56,5.82,0.0,0.006,0.0,0.095,0.0,2.0
557.47,28.325,70.53,40.644,0.0,0.007,0.0,0.028,0.0,2.0
563.69,28.353,70.647,30.693,0.0,0.015,0.0,0.155,0.0,2.0
547.89,28.383,70.547,33.186,0.0,0.006,0.0,0.09,0.0,2.0
586.21,28.42,70.54,0.0,0.0,0.0,0.0,0.014,0.0,2.0
586.21,28.427,70.393,0.0,0.0,0.006,0.0,0.023,0.0,2.0
586.21,28.43,70.407,0.0,0.0,0.0,0.0,0.038,0.0,2.0
596.62,28.44,70.33,14.722,0.0,0.0,0.0,0.0,0.0,2.0
571.02,28.437,70.26,45.546,0.0,0.006,0.0,0.142,0.0,2.0
586.21,28.413,70.347,0.0,0.0,0.006,0.0,0.159,0.0,2.0
557.47,28.42,70.195,40.644,0.0,0.014,0.0,0.021,0.0,2.0
580.117,28.457,69.967,30.421,0.0,0.015,0.0,0.191,0.0,3.0
547.89,28.45,69.837,33.186,0.0,0.0,0.0,0.144,0.0,3.0
596.62,28.475,69.92,14.722,0.0,0.007,0.0,0.057,0.0,3.0
586.21,28.487,69.743,0.0,0.0,0.006,0.0,0.087,0.0,3.0
593.15,28.5,69.75,12.02,0.0,0.01,0.0,0.044,0.0,3.0
581.17,28.53,69.585,7.128,0.0,0.0,0.0,0.007,0.0,3.0
567.05,28.54,69.463,33.186,0.0,0.0,0.0,0.136,0.0,3.0
586.21,28.56,69.407,0.0,0.0,0.01,0.0,0.081,0.0,3.0
586.21,28.565,69.265,0.0,0.0,0.007,0.0,0.078,0.0,3.0
586.21,28.567,69.24,0.0,0.0,0.006,0.0,0.056,0.0,3.0
586.21,28.57,69.145,0.0,0.0,0.0,0.0,0.064,0.0,3.0
593.15,28.57,68.807,12.02,0.0,0.0,0.0,0.121,0.0,3.0
582.85,28.573,68.757,5.82,0.0,0.006,0.0,0.126,0.0,3.0
553.015,28.58,68.765,46.945,0.0,0.0,0.0,0.134,0.0,3.0
586.21,28.593,68.77,0.0,0.0,0.006,0.0,0.036,0.0,3.0
607.03,28.61,68.843,0.0,0.0,0.01,0.0,0.105,0.0,3.0
607.03,28.64,68.81,0.0,0.0,0.014,0.0,0.198,0.0,3.0
563.69,28.66,68.423,30.693,0.0,0.0,0.0,0.012,0.0,3.0
567.88,28.665,68.42,55.366,0.0,0.021,0.0,0.085,0.0,3.0
562.02,28.69,68.37,34.21,0.0,0.0,0.0,0.113,0.0,3.0
590.213,28.71,68.36,29.127,0.0,0.01,0.0,0.12,0.0,3.0
583.963,28.737,68.343,39.953,0.0,0.006,0.0,0.093,0.0,3.0
577.07,28.745,68.145,42.37,0.0,0.007,0.0,0.092,0.0,3.0
600.09,28.77,68.137,12.02,0.0,0.0,0.0,0.061,0.0,3.0
586.21,28.807,68.12,0.0,0.0,0.015,0.0,0.07,0.0,3.0
557.47,28.81,67.925,40.644,0.0,0.0,0.0,0.12,0.0,3.0
563.99,28.83,68.023,37.561,0.0,0.01,0.0,0.023,0.0,3.0
572.43,28.85,67.84,48.932,0.0,0.014,0.0,0.014,0.0,3.0
570.083,28.88,67.863,27.932,0.0,0.02,0.0,0.021,0.0,3.0
607.03,28.893,67.797,0.0,0.0,0.015,0.0,0.051,0.0,3.0
563.425,28.895,67.92,61.667,0.0,0.021,0.0,0.014,0.0,3.0
607.03,28.963,67.813,0.0,0.0,0.006,0.0,0.067,0.0,1.0
617.847,28.963,67.923,10.855,0.0,0.012,0.0,0.133,0.0,1.0
587.925,28.965,68.035,57.721,0.0,0.007,0.0,0.064,0.0,1.0
601.03,28.973,68.077,38.884,0.0,0.006,0.0,0.042,0.0,1.0
608.42,29.01,68.16,45.243,0.0,0.01,0.0,0.204,0.0,1.0
629.21,29.025,68.165,31.367,0.0,0.007,0.0,0.049,0.0,1.0
646.405,29.03,68.26,40.496,0.0,0.0,0.0,0.042,0.0,1.0
763.42,29.023,68.153,55.148,0.0,0.012,0.0,0.025,0.0,1.0
741.255,29.055,67.88,76.375,0.0,0.021,0.0,0.24,0.0,1.0
693.495,29.03,67.785,8.832,0.0,0.0,0.0,0.078,0.0,1.0
408.007,27.25,67.263,3.233,0.0,0.01,0.0,0.015,0.0,1.0
406.223,27.267,67.227,9.555,0.0,0.006,0.0,0.012,0.0,1.0
392.52,27.275,67.27,3.776,0.0,0.007,0.0,0.014,0.0,1.0
389.85,27.267,67.303,0.0,0.0,0.006,0.0,0.006,0.0,2.0
347.6,27.295,67.285,3.295,0.0,0.007,0.0,0.007,0.0,2.0
400.737,27.32,67.253,10.945,0.0,0.01,0.0,0.006,0.0,1.0
371.707,27.337,67.217,26.99,0.0,0.012,0.0,0.006,0.0,1.0
355.96,27.355,67.205,40.475,0.0,0.007,0.0,0.007,0.0,1.0
384.58,27.367,67.19,0.0,0.0,0.006,0.0,0.01,0.0,2.0
369.95,27.377,67.217,25.34,0.0,0.006,0.0,0.023,0.0,1.0
384.58,27.415,67.2,0.0,0.0,0.021,0.0,0.071,0.0,1.0
366.96,27.43,67.113,30.519,0.0,0.0,0.0,0.015,0.0,1.0
384.58,27.443,67.107,0.0,0.0,0.012,0.0,0.021,0.0,2.0
381.99,27.445,67.135,3.663,0.0,0.007,0.0,0.035,0.0,2.0
389.927,27.46,67.157,9.261,0.0,0.01,0.0,0.047,0.0,2.0
388.093,27.48,67.107,3.043,0.0,0.0,0.0,0.012,0.0,2.0
365.27,27.485,67.115,34.761,0.0,0.007,0.0,0.007,0.0,2.0
371.707,27.497,67.067,26.99,0.0,0.006,0.0,0.032,0.0,2.0
395.22,27.497,67.137,5.385,0.0,0.006,0.0,0.101,0.0,3.0
397.905,27.53,67.09,3.84,0.0,0.014,0.0,0.028,0.0,3.0
397.06,27.577,67.073,8.304,0.0,0.015,0.0,0.032,0.0,3.0
383.753,27.61,67.107,29.799,0.0,0.0,0.0,0.04,0.0,3.0
347.6,27.63,67.085,3.295,0.0,0.014,0.0,0.049,0.0,3.0
389.85,27.673,67.143,0.0,0.0,0.015,0.0,0.07,0.0,3.0
403.38,27.71,67.195,3.903,0.0,0.014,0.0,0.049,0.0,2.0
383.547,27.733,67.19,26.317,0.0,0.006,0.0,0.137,0.0,2.0
386.337,27.717,66.787,3.043,0.0,0.006,0.0,0.17,0.0,2.0
384.58,27.745,66.925,0.0,0.0,0.021,0.0,0.021,0.0,3.0
391.63,27.77,66.92,3.083,0.0,0.01,0.0,0.01,0.0,3.0
395.28,27.79,66.993,9.405,0.0,0.01,0.0,0.031,0.0,3.0
397.995,27.815,66.865,11.519,0.0,0.007,0.0,0.049,0.0,3.0
386.39,27.857,66.693,8.049,0.0,0.015,0.0,0.078,0.0,3.0
373.463,27.88,66.477,28.383,0.0,0.0,0.0,0.116,0.0,3.0
389.85,27.895,66.33,0.0,0.0,0.007,0.0,0.042,0.0,3.0
355.57,27.92,66.3,29.773,0.0,0.0,0.0,0.053,0.0,3.0
362.635,27.94,66.325,31.035,0.0,0.014,0.0,0.049,0.0,3.0
373.463,27.953,66.31,28.383,0.0,0.006,0.0,0.017,0.0,3.0
389.85,27.973,66.4,0.0,0.0,0.006,0.0,0.044,0.0,3.0
397.995,27.995,66.51,11.519,0.0,0.007,0.0,0.028,0.0,3.0
374.99,28.007,66.48,25.738,0.0,0.006,0.0,0.0,0.0,3.0
363.507,27.993,65.843,27.528,0.0,0.006,0.0,0.162,0.0,3.0
369.27,27.995,65.905,0.0,0.0,0.007,0.0,0.007,0.0,3.0
365.97,28.023,65.843,2.858,0.0,0.006,0.0,0.087,0.0,3.0
336.793,28.027,65.677,23.839,0.0,0.006,0.0,0.11,0.0,3.0
364.32,28.035,65.75,0.0,0.0,0.007,0.0,0.042,0.0,3.0
355.293,28.073,65.85,24.208,0.0,0.015,0.0,0.05,0.0,3.0
365.997,28.11,65.95,5.67,0.0,0.01,0.0,0.061,0.0,3.0
341.24,28.145,65.98,25.753,0.0,0.007,0.0,0.014,0.0,3.0
350.557,28.18,65.897,23.839,0.0,0.01,0.0,0.055,0.0,3.0
364.32,28.203,65.823,0.0,0.0,0.012,0.0,0.064,0.0,3.0
328.52,28.215,65.395,36.953,0.0,0.007,0.0,0.276,0.0,3.0
359.45,28.217,65.587,0.0,0.0,0.015,0.0,0.118,0.0,3.0
364.32,28.245,65.58,0.0,0.0,0.007,0.0,0.0,0.0,3.0
361.073,28.267,65.557,2.812,0.0,0.006,0.0,0.025,0.0,3.0
346.12,28.283,65.463,27.414,0.0,0.006,0.0,0.038,0.0,3.0
341.24,28.255,65.1,25.753,0.0,0.007,0.0,0.042,0.0,3.0
344.497,28.213,65.807,25.9,0.0,0.015,0.0,0.355,0.0,3.0
359.45,28.31,66.003,0.0,0.0,0.062,0.0,0.315,0.0,3.0
332.555,28.42,65.135,31.247,0.0,0.014,0.0,0.262,0.0,3.0
332.407,28.437,65.023,24.344,0.0,0.015,0.0,0.147,0.0,3.0
340.69,28.397,65.227,0.0,0.0,0.006,0.0,0.156,0.0,3.0
342.98,28.37,65.15,3.239,0.0,0.014,0.0,0.014,0.0,3.0
340.69,28.34,65.117,0.0,0.0,0.0,0.0,0.085,0.0,3.0
314.057,28.33,65.123,27.032,0.0,0.02,0.0,0.055,0.0,3.0
340.69,28.32,65.14,0.0,0.0,0.0,0.0,0.085,0.0,3.0
329.663,28.34,65.263,27.032,0.0,0.01,0.0,0.045,0.0,3.0
329.663,28.357,65.32,27.032,0.0,0.006,0.0,0.026,0.0,3.0
345.27,28.375,65.315,0.0,0.0,0.007,0.0,0.007,0.0,3.0
329.663,28.397,65.263,27.032,0.0,0.006,0.0,0.015,0.0,3.0
323.83,28.4,65.195,30.321,0.0,0.0,0.0,0.035,0.0,3.0
342.217,28.41,65.177,2.644,0.0,0.0,0.0,0.006,0.0,3.0
314.057,28.413,65.17,27.032,0.0,0.006,0.0,0.056,0.0,3.0
310.615,28.425,65.05,49.01,0.0,0.007,0.0,0.0,0.0,3.0
328.137,28.44,65.073,25.811,0.0,0.0,0.0,0.153,0.0,3.0
326.84,28.443,65.037,28.049,0.0,0.006,0.0,0.006,0.0,3.0
317.625,28.45,64.96,32.619,0.0,0.0,0.0,0.085,0.0,3.0
345.27,28.463,65.08,0.0,0.0,0.015,0.0,0.05,0.0,3.0
298.45,28.48,65.07,0.0,0.0,0.0,0.0,0.0,0.0,3.0
299.0,28.5,65.06,0.0,0.0,0.0,0.0,0.0,0.0,3.0
300.1,28.52,65.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
301.0,28.7,64.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0
302.2,28.3,65.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
303.0,28.7,64.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0
304.35,28.45,65.02,0.0,0.0,0.0,0.0,0.0,0.0,3.0
305.0,28.44,65.51,0.0,0.0,0.0,0.0,0.0,0.0,3.0
306.0,28.5,65.03,0.0,0.0,0.0,0.0,0.0,0.0,3.0
307.55,28.66,64.88,0.0,0.0,0.0,0.0,0.0,0.0,3.0
308.33,28.69,64.85,0.0,0.0,0.0,0.0,0.0,0.0,3.0
309.0,27.0,64.92,0.0,0.0,0.0,0.0,0.0,0.0,3.0
310.12,27.3,64.84,0.0,0.0,0.0,0.0,0.0,0.0,3.0
358.165,28.74,64.82,66.221,0.0,0.0,0.0,0.028,0.0,3.0
407.72,28.745,64.92,3.861,0.0,0.007,0.0,0.014,0.0,3.0
388.5,28.777,64.96,33.402,0.0,0.015,0.0,0.017,0.0,3.0
410.49,28.805,64.955,7.778,0.0,0.007,0.0,0.007,0.0,3.0
373.277,28.823,64.943,32.193,0.0,0.006,0.0,0.025,0.0,3.0
415.99,28.853,64.98,0.0,0.0,0.006,0.0,0.026,0.0,3.0
407.8,28.87,64.925,11.582,0.0,0.014,0.0,0.035,0.0,3.0
360.273,28.887,64.86,29.562,0.0,0.012,0.0,0.044,0.0,3.0
406.837,28.923,64.843,6.258,0.0,0.006,0.0,0.015,0.0,3.0
379.84,28.945,64.785,35.567,0.0,0.007,0.0,0.007,0.0,3.0
375.123,28.97,64.75,35.392,0.0,0.01,0.0,0.02,0.0,3.0
397.123,28.993,64.743,32.678,0.0,0.015,0.0,0.015,0.0,3.0
382.57,29.015,64.485,39.428,0.0,0.007,0.0,0.064,0.0,3.0
391.89,29.023,64.347,32.682,0.0,0.006,0.0,0.166,0.0,3.0
371.48,29.043,64.38,29.393,0.0,0.006,0.0,0.089,0.0,3.0
407.72,29.055,64.4,3.861,0.0,0.007,0.0,0.014,0.0,3.0
378.28,29.05,64.48,32.999,0.0,0.0,0.0,0.017,0.0,3.0
390.075,29.07,64.47,36.649,0.0,0.0,0.0,0.014,0.0,3.0
417.867,29.07,64.567,3.25,0.0,0.0,0.0,0.021,0.0,3.0
400.59,29.08,64.603,31.675,0.0,0.01,0.0,0.032,0.0,3.0
421.62,29.105,64.68,0.0,0.0,0.007,0.0,0.057,0.0,3.0
404.08,29.143,64.693,30.38,0.0,0.015,0.0,0.029,0.0,3.0
405.983,29.177,64.637,32.156,0.0,0.012,0.0,0.015,0.0,3.0
413.305,29.185,64.525,11.759,0.0,0.007,0.0,0.021,0.0,3.0
399.0,29.203,64.6,34.419,0.0,0.015,0.0,0.017,0.0,3.0
415.99,29.233,64.433,0.0,0.0,0.006,0.0,0.04,0.0,3.0
390.075,29.255,64.39,36.649,0.0,0.007,0.0,0.028,0.0,3.0
414.143,29.277,64.46,3.199,0.0,0.006,0.0,0.02,0.0,3.0
397.123,29.293,64.51,32.678,0.0,0.006,0.0,0.02,0.0,3.0
413.22,29.315,64.535,3.917,0.0,0.007,0.0,0.021,0.0,3.0
392.95,29.337,64.48,20.113,0.0,0.012,0.0,0.017,0.0,3.0
383.96,29.36,64.587,0.0,0.0,0.01,0.0,0.11,0.0,3.0
386.53,29.4,64.535,3.635,0.0,0.014,0.0,0.035,0.0,3.0
367.297,29.423,64.473,37.764,0.0,0.006,0.0,0.045,0.0,3.0
363.87,29.4,63.747,34.797,0.0,0.02,0.0,0.359,0.0,3.0
356.395,29.395,63.59,46.252,0.0,0.007,0.0,0.028,0.0,3.0
368.707,29.377,63.523,35.322,0.0,0.006,0.0,0.075,0.0,3.0
358.51,29.38,63.68,43.261,0.0,0.0,0.0,0.014,0.0,3.0
375.097,29.4,63.643,33.768,0.0,0.01,0.0,0.049,0.0,3.0
351.483,29.407,63.597,37.151,0.0,0.012,0.0,0.031,0.0,3.0
372.555,29.435,63.695,38.262,0.0,0.007,0.0,0.049,0.0,3.0
354.433,29.457,63.657,34.164,0.0,0.006,0.0,0.055,0.0,3.0
380.587,29.497,63.533,2.921,0.0,0.006,0.0,0.067,0.0,3.0
389.125,27.155,69.52,56.576,0.0,0.021,0.0,0.113,0.0,1.0
417.913,27.07,70.023,24.852,0.0,0.052,0.0,0.251,0.0,1.0
406.62,27.025,70.205,31.834,0.0,0.021,0.0,0.106,0.0,1.0
435.18,26.957,70.517,0.0,0.0,0.012,0.0,0.107,0.0,1.0
437.227,26.923,70.72,3.545,0.0,0.012,0.0,0.082,0.0,1.0
438.25,26.91,70.74,4.342,0.0,0.014,0.0,0.057,0.0,1.0
428.183,26.887,70.793,33.561,0.0,0.006,0.0,0.006,0.0,1.0
430.297,26.877,70.903,35.533,0.0,0.006,0.0,0.085,0.0,1.0
419.005,26.86,71.075,49.349,0.0,0.0,0.0,0.049,0.0,1.0
427.907,26.777,71.34,28.806,0.0,0.047,0.0,0.118,0.0,1.0
447.56,26.745,71.46,0.0,0.0,0.007,0.0,0.0,0.0,1.0
453.9,26.77,71.483,0.0,0.0,0.01,0.0,0.047,0.0,1.0
453.9,26.78,71.423,0.0,0.0,0.0,0.0,0.015,0.0,1.0
424.37,26.775,71.55,41.762,0.0,0.007,0.0,0.042,0.0,1.0
436.043,26.77,71.587,30.929,0.0,0.01,0.0,0.038,0.0,1.0
453.9,26.777,71.677,0.0,0.0,0.006,0.0,0.114,0.0,1.0
453.9,26.795,71.75,0.0,0.0,0.007,0.0,0.0,0.0,1.0
451.787,26.823,71.703,3.66,0.0,0.012,0.0,0.035,0.0,1.0
456.05,26.847,71.65,3.724,0.0,0.021,0.0,0.026,0.0,1.0
453.9,26.93,71.535,0.0,0.0,0.014,0.0,0.092,0.0,1.0
440.343,26.953,71.443,34.653,0.0,0.015,0.0,0.046,0.0,1.0
460.35,26.96,71.38,0.0,0.0,0.01,0.0,0.03,0.0,1.0
430.34,26.94,71.395,42.441,0.0,0.014,0.0,0.035,0.0,1.0
438.193,26.93,71.457,32.949,0.0,0.0,0.0,0.059,0.0,1.0
456.05,26.867,71.513,3.724,0.0,0.021,0.0,0.031,0.0,1.0
460.35,26.87,71.62,0.0,0.0,0.014,0.0,0.014,0.0,1.0
430.34,26.87,71.55,42.441,0.0,0.0,0.0,0.014,0.0,1.0
430.34,26.87,71.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430.34,26.87,71.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430.34,26.87,71.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430.34,26.87,71.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430.34,26.87,71.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430.34,26.87,71.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430.34,26.87,71.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430.34,26.87,71.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430.34,26.87,71.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430.34,26.87,71.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430.34,26.87,71.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0
365.5,26.81,72.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
387.56,26.835,72.05,0.0,0.0,0.007,0.0,0.028,0.0,1.0
413.46,26.89,71.913,15.55,0.0,0.01,0.0,0.04,0.0,2.0
407.143,26.947,71.823,3.505,0.0,0.032,0.0,0.08,0.0,2.0
405.18,26.98,71.585,8.499,0.0,0.014,0.0,0.12,0.0,2.0
374.683,27.03,71.493,42.898,0.0,0.03,0.0,0.081,0.0,2.0
385.31,27.055,71.25,28.016,0.0,0.007,0.0,0.028,0.0,2.0
400.033,27.077,71.253,52.431,0.0,0.015,0.0,0.055,0.0,2.0
436.633,27.1,71.22,11.455,0.0,0.03,0.0,0.036,0.0,2.0
430.02,27.14,71.155,0.0,0.0,0.0,0.0,0.021,0.0,2.0
432.187,27.157,71.2,3.753,0.0,0.006,0.0,0.01,0.0,2.0
419.773,27.16,71.223,18.971,0.0,0.0,0.0,0.025,0.0,2.0
405.18,27.215,71.28,8.499,0.0,0.049,0.0,0.014,0.0,2.0
365.5,27.27,71.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0
411.19,27.16,71.27,0.0,0.0,0.0,0.0,0.0,0.0,2.0
365.5,27.42,70.58,0.0,0.0,0.0,0.0,0.0,0.0,2.0
345.09,27.18,70.59,0.0,0.0,0.0,0.0,0.0,0.0,2.0
460.7,27.16,70.39,0.0,0.0,0.0,0.0,0.0,0.0,2.0
421.84,27.27,70.55,0.0,0.0,0.0,0.0,0.0,0.0,2.0
460.7,27.42,70.59,0.0,0.0,0.0,0.0,0.0,0.0,3.0
467.58,27.44,70.59,0.0,0.0,0.0,0.0,0.0,0.0,3.0
345.09,27.42,70.58,0.0,0.0,0.0,0.0,0.0,0.0,3.0
437.917,27.42,70.557,39.462,0.0,0.0,0.0,0.031,0.0,3.0
441.27,27.42,70.38,27.478,0.0,0.0,0.0,0.014,0.0,3.0
425.223,27.443,70.287,38.501,0.0,0.015,0.0,0.081,0.0,3.0
467.697,27.463,70.3,12.119,0.0,0.006,0.0,0.01,0.0,3.0
429.375,27.455,70.245,44.3,0.0,0.007,0.0,0.021,0.0,3.0
453.94,27.48,70.357,0.0,0.0,0.01,0.0,0.006,0.0,3.0
435.35,27.467,70.067,32.99,0.0,0.021,0.0,0.09,0.0,3.0
389.55,27.47,70.2,3.96,0.0,0.014,0.0,0.042,0.0,3.0
453.94,27.5,70.207,0.0,0.0,0.01,0.0,0.029,0.0,3.0
437.563,27.543,70.213,34.386,0.0,0.006,0.0,0.025,0.0,3.0
460.7,27.57,70.08,0.0,0.0,0.0,0.0,0.141,0.0,3.0
445.713,27.607,70.093,25.958,0.0,0.021,0.0,0.012,0.0,3.0
467.58,27.623,70.03,0.0,0.0,0.006,0.0,0.036,0.0,3.0
464.14,27.57,69.995,4.865,0.0,0.0,0.0,0.007,0.0,3.0
467.617,27.557,70.023,6.935,0.0,0.021,0.0,0.032,0.0,3.0
450.04,27.52,70.09,24.663,0.0,0.01,0.0,0.056,0.0,3.0
448.205,27.575,70.145,37.286,0.0,0.049,0.0,0.035,0.0,3.0
462.993,27.617,70.04,3.972,0.0,0.006,0.0,0.01,0.0,3.0
467.617,27.6,70.003,6.935,0.0,0.017,0.0,0.142,0.0,3.0
474.57,27.58,69.92,0.0,0.0,0.014,0.0,0.014,0.0,3.0
463.537,27.617,69.813,25.526,0.0,0.021,0.0,0.078,0.0,3.0
451.765,27.635,69.745,42.32,0.0,0.007,0.0,0.035,0.0,3.0
